120, 48, 4, 118, 60, 0, 4, 0, 0, 10
295, 37, 4, 266, 60, 0, 4, 0, 0, 10
187, 37, 1, 217, 60, 0, 4, 0, 0, 10
217, 70, 3, 162, 60, 0, 4, 0, 0, 10
253, 21, 3, 196, 60, 0, 4, 0, 0, 10
