65, 65, 1, 54, 60, 0, 1, 0, 0, 10
69, 69, 1, 32, 60, 0, 1, 0, 0, 10
119, 119, 1, 76, 60, 0, 1, 0, 0, 10
76, 76, 1, 32, 60, 0, 1, 0, 0, 10
82, 82, 1, 65, 60, 0, 1, 0, 0, 10
21, 21, 1, 32, 60, 0, 1, 0, 0, 10
33, 33, 1, 31, 60, 0, 1, 0, 0, 10
53, 53, 1, 32, 60, 0, 1, 0, 0, 10
45, 45, 1, 24, 60, 0, 1, 0, 0, 10
92, 92, 1, 54, 60, 0, 1, 0, 0, 10
