147, 43, 2, 118, 60, 0, 4, 0, 0, 0
136, 52, 4, 120, 60, 0, 4, 0, 0, 0
169, 49, 1, 126, 60, 0, 4, 0, 0, 0
311, 86, 1, 175, 60, 0, 4, 0, 0, 0
313, 132, 4, 255, 60, 0, 4, 0, 0, 0
