11, 11, 10, 1, 0, 0, 0, 3
15, 15, 9, 1, 0, 0, 0, 3
21, 21, 18, 1, 0, 0, 0, 3
12, 12, 10, 1, 0, 0, 0, 3
20, 20, 19, 1, 0, 0, 0, 3
10, 10, 11, 1, 0, 0, 0, 3
16, 16, 10, 1, 0, 0, 0, 3
15, 15, 10, 1, 0, 0, 0, 3
13, 13, 10, 1, 0, 0, 0, 3
15, 15, 10, 1, 0, 0, 0, 3
