12, 12, 21, 1, 0, 0, 0, 7
14, 14, 16, 1, 0, 0, 0, 7
12, 12, 23, 1, 0, 0, 0, 7
14, 14, 16, 1, 0, 0, 0, 7
13, 13, 16, 1, 0, 0, 0, 7
14, 14, 16, 1, 0, 0, 0, 7
12, 12, 16, 1, 0, 0, 0, 7
13, 13, 22, 1, 0, 0, 0, 7
12, 12, 16, 1, 0, 0, 0, 7
15, 15, 18, 1, 0, 0, 0, 7
